BBG004730N88;1683706320;222.220000000;222.180000000;222.220000000;222.100000000;17018
BBG004730N88;1683706380;222.170000000;222.420000000;222.450000000;222.080000000;27759
BBG004730N88;1683706440;222.400000000;222.700000000;222.750000000;222.390000000;50494
BBG004730N88;1683706500;222.700000000;223.100000000;223.200000000;222.700000000;92282
BBG004730N88;1683706560;223.100000000;222.990000000;223.180000000;222.900000000;56232
BBG004730N88;1683706620;222.990000000;222.980000000;223.050000000;222.870000000;48280
BBG004730N88;1683706680;222.980000000;222.840000000;222.990000000;222.780000000;19597
BBG004730N88;1683706740;222.840000000;222.800000000;222.900000000;222.620000000;22394
BBG004730N88;1683706800;222.810000000;222.670000000;222.900000000;222.610000000;16593
BBG004730N88;1683706860;222.670000000;222.380000000;222.690000000;222.140000000;41278
BBG004730N88;1683706920;222.390000000;222.250000000;222.520000000;222.040000000;36061
BBG004730N88;1683706980;222.210000000;222.240000000;222.390000000;222.100000000;20983
BBG004730N88;1683707040;222.240000000;222.510000000;222.540000000;222.210000000;20391
BBG004730N88;1683707100;222.510000000;222.680000000;222.690000000;222.500000000;17112
BBG004730N88;1683707160;222.670000000;222.260000000;222.750000000;222.010000000;44093
BBG004730N88;1683707220;222.250000000;222.390000000;222.420000000;222.200000000;14074
BBG004730N88;1683707280;222.320000000;222.360000000;222.440000000;222.300000000;9493
BBG004730N88;1683707340;222.400000000;222.120000000;222.430000000;222.000000000;42022
BBG004730N88;1683707400;222.120000000;222.170000000;222.610000000;222.060000000;25911
BBG004730N88;1683707460;222.120000000;222.220000000;222.330000000;222.070000000;13818
BBG004730N88;1683707520;222.220000000;222.110000000;222.270000000;222.060000000;11734
BBG004730N88;1683707580;222.100000000;222.010000000;222.210000000;222.000000000;34078
BBG004730N88;1683707640;222.010000000;221.890000000;222.100000000;221.890000000;29624
BBG004730N88;1683707700;221.890000000;221.980000000;222.150000000;221.890000000;14936
BBG004730N88;1683707760;221.980000000;222.110000000;222.110000000;221.900000000;11941
